timestamp,left_raw_left_shoulder,left_smoothed_left_shoulder,left_state,left_repetitions,left_rom_min,left_rom_max,left_rom,right_raw_right_shoulder,right_smoothed_right_shoulder,right_state,right_repetitions,right_rom_min,right_rom_max,right_rom
1129184.0358662,105.00140784742503,96.37728929276213,UNKNOWN,0,15.24155820698134,96.37728929276213,81.13573108578079,20.142404830757435,18.165432405958477,UNKNOWN,0,15.93576966836574,19.04252903789355,3.1067593695278113
1129184.1050198,107.2371415424866,100.10718639942961,UNKNOWN,0,15.24155820698134,100.10718639942961,84.86562819244827,20.89604842549176,19.02723733604671,UNKNOWN,0,15.93576966836574,19.04252903789355,3.1067593695278113
1129184.1829383,117.77675367648196,105.65352727056657,UNKNOWN,0,15.24155820698134,105.65352727056657,90.41196906358523,20.903451854231935,19.832363915267344,UNKNOWN,0,15.93576966836574,19.832363915267344,3.8965942469016035
1129184.26703,120.47844933680953,110.49698433950286,UNKNOWN,0,15.24155820698134,110.49698433950286,95.25542613252152,20.92438946176738,20.406257527967654,UNKNOWN,0,15.93576966836574,20.406257527967654,4.4704878596019135
1129184.3424094,124.0902730774316,114.91680509612695,UNKNOWN,0,15.24155820698134,114.91680509612695,99.67524688914561,21.15635027792261,20.804528970034223,UNKNOWN,0,15.93576966836574,20.804528970034223,4.868759301668483
1129184.4171947,126.62966998992582,119.24245752462711,UNKNOWN,0,15.24155820698134,119.24245752462711,104.00089931764577,21.652635650550707,21.10657513399288,UNKNOWN,0,15.93576966836574,21.10657513399288,5.17080546562714
1129184.495534,135.03438172624587,124.80190556137896,UNKNOWN,0,15.24155820698134,124.80190556137896,109.56034735439762,21.94252627149751,21.31587070319403,UNKNOWN,0,15.93576966836574,21.31587070319403,5.380101034828289
1129184.576838,139.64347644672327,129.17525011542722,UNKNOWN,0,15.24155820698134,129.17525011542722,113.93369190844588,22.271975657270982,21.58957546380184,UNKNOWN,0,15.93576966836574,21.58957546380184,5.653805795436099
1129184.65676,145.7411982750815,134.2277999030816,UNKNOWN,0,15.24155820698134,134.2277999030816,118.98624169610027,22.743516268235496,21.953400825095464,UNKNOWN,0,15.93576966836574,21.953400825095464,6.017631156729724
1129184.7421857,146.52579690066807,138.71490466772892,UNKNOWN,0,15.24155820698134,138.71490466772892,123.47334646074758,23.135341706840187,22.349199110878978,UNKNOWN,0,15.93576966836574,22.349199110878978,6.413429442513237
1129184.8171074,151.08195384028502,143.60536143780072,UNKNOWN,0,15.24155820698134,143.60536143780072,128.36380323081937,24.411978412872084,22.90106766334325,UNKNOWN,0,15.93576966836574,22.90106766334325,6.965297994977512
1129184.8959625,159.49930895128364,148.4983468828083,UNKNOWN,0,15.24155820698134,148.4983468828083,133.25678867582695,24.819016103602205,23.476365629764192,UNKNOWN,0,15.93576966836574,23.476365629764192,7.540595961398452
1129184.9798941,161.96706123800806,152.96306384106524,UNKNOWN,0,15.24155820698134,152.96306384106524,137.72150563408388,25.366010770297578,24.09517265236951,UNKNOWN,0,15.93576966836574,24.09517265236951,8.15940298400377
1129185.0646602,166.05348271495464,157.0255207290399,UNKNOWN,0,15.24155820698134,157.0255207290399,141.78396252205854,25.70180865320869,24.686831129364148,UNKNOWN,0,15.93576966836574,24.686831129364148,8.751061460998407
1129185.190028,170.80435446826232,161.88123224255872,EXTENDED,0,15.24155820698134,161.88123224255872,146.63967403557737,25.228503620663407,25.10546351212879,UNKNOWN,0,15.93576966836574,25.10546351212879,9.16969384376305
1129185.3071817,172.8731535610678,166.2394721867153,EXTENDED,0,15.24155820698134,166.2394721867153,150.99791397973394,24.72638600706999,25.168345030968375,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129185.399076,173.52128291068107,169.04386697859476,EXTENDED,0,15.24155820698134,169.04386697859476,153.8023087716134,24.55873851406886,25.116289513061705,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129185.4819428,174.94212110321016,171.6388789516352,EXTENDED,0,15.24155820698134,171.6388789516352,156.39732074465385,24.172839636357754,24.877655286273743,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129185.5647678,175.21183110008408,173.47054862866108,EXTENDED,0,15.24155820698134,173.47054862866108,158.22899042167973,24.007900370509844,24.53887362973397,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129185.6467602,175.28912354606103,174.36750244422083,EXTENDED,0,15.24155820698134,174.36750244422083,159.12594423723948,24.002636765279984,24.29370025865729,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129185.7445865,174.9762206314725,174.78811585830178,EXTENDED,0,15.24155820698134,174.78811585830178,159.54655765132043,24.27975198762069,24.204373454767428,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129185.8420223,174.75073719580274,175.03400671532614,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.624050671072407,24.217435886168136,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129185.9326243,173.29325647953016,174.7042337905901,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.6171738176087,24.306302722418327,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.03437,172.63756931864168,174.1893814343016,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.646031834049708,24.4339290151263,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.1204198,172.4962488751336,173.63080650011614,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.741451686196836,24.58169199930967,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.1916352,172.30161406017163,173.09588518585596,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.789952788659438,24.68373215951742,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.2541178,172.01745647613473,172.5492290419224,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.956038009415742,24.750129627186084,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.3131328,171.90365807099357,172.27130936021504,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.933812101323056,24.813457283928958,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.3726392,171.6134911942838,172.06649373534347,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.95003542264472,24.874258001647956,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.4376469,170.97887611723797,171.76301918376436,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.885813009044867,24.903130266217566,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.5270163,170.1192322428166,171.32654282029333,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.95478248371638,24.936096205228957,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.5965567,168.96945638712728,170.71694280249181,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.835460989718232,24.911980801289452,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.6620384,167.72848366024888,169.8819079203429,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.729045302001158,24.871027441425067,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.7258304,165.96034435701046,168.75127855288824,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.829890095631946,24.846998376022515,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.8368911,165.10148039202176,167.57579940784498,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.573142463078426,24.78446426682923,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.9213728,165.20436294763869,166.59282554880943,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.51191624057084,24.695891018200122,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129186.9910738,164.553653655439,165.70966500247175,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.654789463542915,24.659756712965056,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129187.0668779,163.9744145943018,164.95885118928237,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.732906981501852,24.660529048865193,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129187.1369507,163.16040050121413,164.3988624181231,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.27838953587293,24.750228936913395,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129187.2074764,162.2778717732274,163.83414069436418,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.762695385365724,24.98813952137085,UNKNOWN,0,15.93576966836574,25.168345030968375,9.232575362602635
1129187.3019636,160.50325380200445,162.89391886523737,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,26.1145409427473,25.308664461806146,UNKNOWN,0,15.93576966836574,25.308664461806146,9.372894793440405
1129187.3678922,156.96046734831367,161.3752816038123,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,26.06802962952774,25.59131249500311,UNKNOWN,0,15.93576966836574,25.59131249500311,9.655542826637369
1129187.435798,156.0381586672734,159.7880304184066,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,26.06568612455182,25.857868323613104,UNKNOWN,0,15.93576966836574,25.857868323613104,9.922098655247364
1129187.5063647,151.8427463173422,157.52449958163223,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.946419785878476,25.99147437361421,UNKNOWN,0,15.93576966836574,25.99147437361421,10.05570470524847
1129187.5859196,150.0938487544364,155.08769497787404,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,26.058143226126568,26.05056394176638,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129187.6718677,150.44458653707932,153.075961524889,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,26.03428296357792,26.0345123459325,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129187.7532877,150.32537748884252,151.74894355299477,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.93928615789598,26.008763651606152,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129187.8409034,150.86041656866806,150.71339513327368,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.74596102644161,25.944818631984113,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129187.9201687,36.4318238164576,127.63121063309677,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.411742565153233,25.83788318783906,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129187.9837466,146.75686415341713,126.96381371289291,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.15864893740393,25.657984330094536,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.0559048,155.35424651624695,127.94574570872643,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.98055766569569,25.447239270518093,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.1284679,157.13906724440915,129.30848365983977,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.980872333521877,25.25555650564327,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.1888981,157.23292392865122,130.5829851318364,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.383716645090498,25.183107629373048,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.2507957,157.45286756674162,154.7871938818932,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.419616201114497,25.184682356565297,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.3203473,157.53419454398264,156.9426599600063,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.383683177460554,25.229689204576623,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.3932381,158.07120734223733,157.48605212520437,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.415719452473432,25.316721561932173,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.4598881,157.62764855995485,157.58376838831356,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.577571423717895,25.436061379971374,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.5382048,156.82977249641425,157.5031381018661,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.89365045624231,25.53804814220174,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.6039226,152.8794004345943,156.58844467543668,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.69575214122537,25.59327533022391,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.6682176,151.9624439003342,155.47409454670697,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.77782812974828,25.672104320681456,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.7372446,149.89857956108776,153.83956899047706,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.877053638505913,25.764371157887958,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.8072876,146.19102692840912,151.55224466416792,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.332112107010655,25.71527929454651,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.8728971,139.76360256487877,148.13901067786082,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,24.95393836078546,25.527336875455138,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129188.9411115,137.45947297192478,145.0550251853269,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,25.128060982537516,25.413798643717563,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.01358,7.697209992303927,116.20197840372086,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,23.704132993998588,24.999059616567628,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.0879615,7.128028590446172,87.64786820959254,EXTENDED,0,15.24155820698134,175.03400671532614,159.7924485083448,23.411448698731267,24.505938628612697,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.3422456,7.759295765021851,59.96152197691511,FLEXED,0,15.24155820698134,175.03400671532614,159.7924485083448,22.07102716397885,23.853721640006334,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.4192426,5.253893243287576,33.05958011259686,FLEXED,0,15.24155820698134,175.03400671532614,159.7924485083448,21.410688374194557,23.14507164268816,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.5024889,4.271402899592224,6.4219660981303495,FLEXED,0,6.4219660981303495,175.03400671532614,168.6120406171958,20.945077271275576,22.308474900435765,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.5701216,0.46878129511910865,4.976280358693386,FLEXED,0,4.976280358693386,175.03400671532614,170.05772635663277,20.95315654597202,21.758279610830456,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.6347582,1.1075947272753506,3.7721935860592217,FLEXED,0,3.7721935860592217,175.03400671532614,171.26181312926693,20.77030429013807,21.230050729111817,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.6943083,0.7462687240971654,2.369588177874285,FLEXED,0,2.369588177874285,175.03400671532614,172.66441853745187,20.579551054815344,20.931755507279114,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.7592811,2.7745214627694823,1.8737138217706661,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,22.642710018603267,21.178159836160855,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.8483381,5.41632997786196,2.1026992374246136,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,22.98517612215535,21.58617960633681,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129189.9271117,5.667541076330309,3.1424511936668535,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,24.191135042063802,22.233775305555167,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129190.0239356,5.699520525103583,4.0608363532325,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,26.04046987919224,23.287808423366002,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129190.121207,4.1059880237476145,4.73278021316259,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,25.65360648855984,24.3026195101149,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129190.1878534,6.82344565785532,5.542565052179757,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,26.63350762855369,25.100779032104988,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129190.267882,7.307029669639085,5.9207049905351825,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,26.737392433926022,25.85122229445912,UNKNOWN,0,15.93576966836574,26.05056394176638,10.11479427340064
1129190.346022,6.659601699345897,6.1191171151383,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,30.218027009079098,27.05660068786218,UNKNOWN,0,15.93576966836574,27.05660068786218,11.120831019496439
1129190.415838,5.992004368143782,6.177613883746339,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,31.957310837820064,28.239968879587742,UNKNOWN,0,15.93576966836574,28.239968879587742,12.304199211222002
1129190.4764223,2.4586267696060786,5.848141632918032,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,30.530955379843842,29.215438657844544,UNKNOWN,0,15.93576966836574,29.215438657844544,13.279668989478804
1129190.5388922,0.322833633862142,4.548019228119396,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,29.361493513504396,29.761035834834683,UNKNOWN,0,15.93576966836574,29.761035834834683,13.825266166468943
1129190.5994617,3.764906694717334,3.8395946331350475,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,30.14948294352289,30.44345393675406,UNKNOWN,0,15.93576966836574,30.44345393675406,14.50768426838832
1129190.6775634,1.5977398426597442,2.827222261797816,FLEXED,0,1.8737138217706661,175.03400671532614,173.16029289355546,29.227858604081433,30.245420255754528,UNKNOWN,0,15.93576966836574,30.44345393675406,14.50768426838832
1129190.7508911,0.12989500239538054,1.6548003886481362,FLEXED,0,1.6548003886481362,175.03400671532614,173.379206326678,30.19950406977281,29.893858902145077,UNKNOWN,0,15.93576966836574,30.44345393675406,14.50768426838832
1129190.8176359,0.6906875491029388,1.3012125445475078,FLEXED,0,1.3012125445475078,175.03400671532614,173.73279417077865,30.875338155455978,29.962735457267502,UNKNOWN,0,15.93576966836574,30.44345393675406,14.50768426838832
1129190.9066428,1.0245306199928241,1.4415519417736444,FLEXED,0,1.3012125445475078,175.03400671532614,173.73279417077865,32.009711753223435,30.492379105211306,UNKNOWN,0,15.93576966836574,30.492379105211306,14.556609436845566
