timestamp,raw_left_shoulder,smoothed_left_shoulder,state,repetitions,rom_min,rom_max,rom
972698.2033648,29.462994175382306,29.526200615079336,UNKNOWN,0,1.579799766296564,29.526200615079336,27.946400848782773
972698.2545704,47.14048643503642,37.46152433573986,UNKNOWN,0,1.579799766296564,37.46152433573986,35.88172456944329
972698.3185373,43.322898382718805,41.63050237820048,UNKNOWN,0,1.579799766296564,41.63050237820048,40.050702611903915
972698.3798694,39.54612052025565,41.23241372807326,UNKNOWN,0,1.579799766296564,41.63050237820048,40.050702611903915
972698.436887,40.80849162351191,40.05619822738102,UNKNOWN,0,1.579799766296564,41.63050237820048,40.050702611903915
972698.4981736,41.10728651504292,42.38505669531314,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972698.5597482,42.16825341291425,41.39061009088871,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972698.623143,41.36175726685372,40.998381867715686,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972698.7573651,39.40470317059089,40.970098397782735,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972698.8330604,36.84774469353635,40.177949011787625,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972698.8784061,33.58265050865243,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972698.9346963,31.756801051254364,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972698.9793522,31.85784738486947,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.0571701,32.078519516848374,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.1289549,31.22312959124617,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.1927886,32.71116667050261,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.2464409,33.49871943782746,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.3052484,32.987637710473905,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.3644443,33.45639999702708,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.4248568,36.49823176128287,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.4836439,38.662657397841194,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.5394879,38.83109663958725,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.6027278,40.22034514462107,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.6608955,26.879983924960282,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.8337825,29.471987256619073,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.8860285,36.40698348313694,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972699.9520401,40.1468308437217,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.0126355,41.39103815770799,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.0800042,37.396173112687855,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.1446882,36.917983534193056,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.2040471,37.7050455259742,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.2581724,38.80855478858755,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.3262839,35.84970509507244,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.3738017,37.37815055757548,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.4288449,36.995910224596564,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.4805261,34.84385915068298,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.5408728,35.84613793345504,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.6114491,37.03362141216562,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.6665809,37.581781279502394,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.7223961,37.95710711874516,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.7931419,37.202604609621766,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.8464355,38.42640594974569,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.9056295,34.89015108182892,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972700.9716492,43.292732539383884,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.0276082,44.630274759430776,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.0957558,44.82097393546598,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.1416871,54.70046938457255,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.2008539,53.57889616131021,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.2830462,53.08269668182053,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.4253825,26.522356101593584,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.5460347,29.841631820783405,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.5916472,20.66705376688053,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.654503,18.49720859686222,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.6997572,17.098232227830465,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.7588817,14.578772238100608,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.8259482,6.81462393803811,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.8948212,4.845895077253285,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972701.9519657,5.04035446095295,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.0028135,2.297077942584902,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.2185694,31.74879054472277,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.2979396,38.4367181074422,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.3508508,5.501028413753901,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.4030985,8.013739206830355,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.4620408,10.333587761669,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.5279217,37.19784046978131,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.5750453,50.01117075859582,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.6388272,45.87346514674743,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.6904451,114.62996020566251,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.7544979,12.274123893969467,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.8163883,36.987692170963875,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.8731841,32.03675368807602,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972702.9269409,4.281534059115006,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.0502636,95.33619555752237,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.097687,49.10160898289708,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.1751302,22.430187849097084,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.2275366,29.678566821512042,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.2979828,8.285912600860552,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.368948,17.157245524107285,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.444662,9.646661710567038,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.5067257,0.09868699589030287,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.5792081,29.13519000098472,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.6408788,32.59553353788898,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.7284954,25.759365316905654,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.8579349,25.614424534745318,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.9251327,27.72262819285449,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972703.9955326,27.62653237319927,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.0538438,34.897867665782066,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.1092135,32.90976749495309,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.1703219,23.374766653036982,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.2364552,20.015050074860124,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.2994595,24.472750719383843,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.3528282,35.55016843596167,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.4309057,29.41432585612896,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.4845742,33.675275757541804,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.5449298,30.198517066010478,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.6192746,16.846902038975138,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.6865993,68.97797655275455,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.8927054,32.53504378344155,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
972704.9564486,32.45953668304246,,UNKNOWN,0,1.579799766296564,42.38505669531314,40.80525692901657
